"CPG_SCHEDULED_START_ON";"CPG_SCHEDULED_END_ON";"CPG_ACTUAL_START_ON";"CPG_ACTUAL_END_ON";"IT_ID";"IT_NUM";"IT_NAME";"IT_SCHEDULED_START_ON";"IT_SCHEDULED_END_ON";"IT_ACTUAL_START_ON";"IT_ACTUAL_END_ON";"TC_ID";"TC_NAME";"TC_PROJECT_ID";"TC_PROJECT";"TC_WEIGHT";"TEST_SUITE";"#_EXECUTIONS";"#_REQUIREMENTS";"#_ISSUES";"DATASET";"EXEC_STATUS";"EXEC_USER";"EXECUTION_DATE";"TC_REF";"TC_NATURE";"TC_TYPE";"TC_STATUS";"STEP_ID";"STEP_NUM";"STEP_#_REQ";"EXEC_STEP_STATUS";"EXEC_STEP_DATE";"EXEC_STEP_USER";"EXEC_STEP_#_ISSUES";"EXEC_STEP_COMMENT"
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"256";"Forma studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:47";"TC.04.01.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"760";"3";"0";"SUCCESS";"2024/04/14 13:24:43";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"256";"Forma studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:47";"TC.04.01.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"761";"4";"0";"SUCCESS";"2024/04/14 13:24:45";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"256";"Forma studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:47";"TC.04.01.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"762";"5";"0";"SUCCESS";"2024/04/14 13:24:47";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"257";"Zahranièní student";"15";"OKS-07";"MEDIUM";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:25:52";"TC.04.01.06";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"763";"1";"0";"SUCCESS";"2024/04/14 13:25:49";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"257";"Zahranièní student";"15";"OKS-07";"MEDIUM";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:25:52";"TC.04.01.06";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"764";"2";"0";"SUCCESS";"2024/04/14 13:25:52";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"258";"Generuj osobní èíslo";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:26:26";"TC.04.01.07";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"765";"1";"0";"SUCCESS";"2024/04/14 13:26:23";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"258";"Generuj osobní èíslo";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:26:26";"TC.04.01.07";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"766";"2";"0";"SUCCESS";"2024/04/14 13:26:26";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"259";"Vymaž";"15";"OKS-07";"MEDIUM";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:26:41";"TC.04.01.08";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"768";"1";"0";"SUCCESS";"2024/04/14 13:26:41";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"259";"Vymaž";"15";"OKS-07";"MEDIUM";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:26:41";"TC.04.01.08";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"767";"2";"0";"SUCCESS";"2024/04/14 13:26:36";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"247";"Odkaz na KIV/OKS";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:27:47";"TC.03.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"769";"1";"0";"FAILURE";"2024/04/14 13:27:47";"admin";"0";"Zobrazí se sylabus pøedmìtu."
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"248";"Odkaz na KIV";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:28:13";"TC.03.02";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"770";"1";"0";"SUCCESS";"2024/04/14 13:28:13";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"249";"Odkaz na ZÈU";"15";"OKS-07";"LOW";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:28:36";"TC.03.03";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"771";"1";"0";"SUCCESS";"2024/04/14 13:28:36";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"243";"Úvod";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:30:35";"TC.02.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"772";"1";"0";"SUCCESS";"2024/04/14 13:30:35";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"244";"Generování";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:30:46";"TC.02.02";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"773";"1";"0";"SUCCESS";"2024/04/14 13:30:46";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"245";"Nápovìda";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:30:54";"TC.02.03";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"774";"1";"0";"SUCCESS";"2024/04/14 13:30:54";"admin";"0";""
